Index,Date,Tenbin,Minute,Hits,Misses
5951,2024-05-20,1650,6,44471,47333
5952,2024-05-20,1650,7,45321,55117
5953,2024-05-20,1650,8,39006,1684216
5954,2024-05-20,1650,9,32896,777494
5955,2024-05-20,1700,0,31475,50924
5956,2024-05-20,1700,1,1081,0
5957,2024-05-20,1700,2,497,0
5958,2024-05-20,1700,3,638,0
5959,2024-05-20,1700,4,1142,0
5960,2024-05-20,1700,5,1616,0
5961,2024-05-20,1700,6,512,0
5962,2024-05-20,1700,7,1082,0
5963,2024-05-20,1700,8,416,0
5964,2024-05-20,1700,9,470,0
5965,2024-05-20,1710,0,511,0
5966,2024-05-20,1710,1,458,0
5967,2024-05-20,1710,2,472,0
5968,2024-05-20,1710,3,408,0
5969,2024-05-20,1710,4,352,0
5970,2024-05-20,1710,5,357,0
5971,2024-05-20,1710,6,514,0
5972,2024-05-20,1710,7,368,0
5973,2024-05-20,1710,8,659,0
5974,2024-05-20,1710,9,385,0
5975,2024-05-20,1720,0,399,0
5976,2024-05-20,1720,1,335,0
5977,2024-05-20,1720,2,406,0
5978,2024-05-20,1720,3,383,0
5979,2024-05-20,1720,4,351,0
5980,2024-05-20,1720,5,329,0
5981,2024-05-20,1720,6,308,0
5982,2024-05-20,1720,7,379,0
5983,2024-05-20,1720,8,370,0
5984,2024-05-20,1720,9,406,0
5985,2024-05-20,1730,0,375,0
5986,2024-05-20,1730,1,956,0
5987,2024-05-20,1730,2,2195,0
5988,2024-05-20,1730,3,20801,0
5989,2024-05-20,1730,4,9834,0
5990,2024-05-20,1730,5,49240,0
5991,2024-05-20,1730,6,46584,319177
5992,2024-05-20,1730,7,43719,1274863
5993,2024-05-20,1730,8,44666,892422
5994,2024-05-20,1730,9,40180,140258
5995,2024-05-20,1740,0,28791,0
5996,2024-05-20,1740,1,59360,120947
5997,2024-05-20,1740,2,43408,814562
5998,2024-05-20,1740,3,45751,255833
5999,2024-05-20,1740,4,30638,5115
6000,2024-05-20,1740,5,57001,12720
6001,2024-05-20,1740,6,44387,742431
6002,2024-05-20,1740,7,44943,502478
6003,2024-05-20,1740,8,44031,50013
6004,2024-05-20,1740,9,46024,91272
6005,2024-05-20,1750,0,44253,58674
6006,2024-05-20,1750,1,45417,154486
6007,2024-05-20,1750,2,45087,31152
6008,2024-05-20,1750,3,45908,230283
6009,2024-05-20,1750,4,44123,414183
6010,2024-05-20,1750,5,39540,1393730
6011,2024-05-20,1750,6,43227,1000781
6012,2024-05-20,1750,7,4188,0
6013,2024-05-20,1750,8,918,0
6014,2024-05-20,1750,9,1601,0
6015,2024-05-20,1800,0,1787,0
6016,2024-05-20,1800,1,2217,0
6017,2024-05-20,1800,2,1814,0
6018,2024-05-20,1800,3,1322,0
6019,2024-05-20,1800,4,1106,0
6020,2024-05-20,1800,5,1015,0
6021,2024-05-20,1800,6,977,0
6022,2024-05-20,1800,7,1145,0
6023,2024-05-20,1800,8,972,0
6024,2024-05-20,1800,9,1019,0
6025,2024-05-20,1810,0,994,0
6026,2024-05-20,1810,1,1165,0
6027,2024-05-20,1810,2,1163,0
6028,2024-05-20,1810,3,1063,0
6029,2024-05-20,1810,4,905,0
6030,2024-05-20,1810,5,1013,0
6031,2024-05-20,1810,6,1097,0
6032,2024-05-20,1810,7,869,0
6033,2024-05-20,1810,8,946,0
6034,2024-05-20,1810,9,571,0
6035,2024-05-20,1820,0,1358,0
6036,2024-05-20,1820,1,1487,0
6037,2024-05-20,1820,2,1153,0
6038,2024-05-20,1820,3,997,0
6039,2024-05-20,1820,4,1563,0
6040,2024-05-20,1820,5,1387,0
6041,2024-05-20,1820,6,872,0
6042,2024-05-20,1820,7,949,0
6043,2024-05-20,1820,8,771,0
6044,2024-05-20,1820,9,602,0
6045,2024-05-20,1830,0,1363,85967
6046,2024-05-20,1830,1,59959,39328
6047,2024-05-20,1830,2,44202,783156
6048,2024-05-20,1830,3,45088,499449
6049,2024-05-20,1830,4,41372,2134886
6050,2024-05-20,1830,5,44428,1778762
6051,2024-05-20,1830,6,46152,226150
6052,2024-05-20,1830,7,44520,783001
6053,2024-05-20,1830,8,42365,1259663
6054,2024-05-20,1830,9,42290,1673368
6055,2024-05-20,1840,0,45713,1332946
6056,2024-05-20,1840,1,42661,1153955
6057,2024-05-20,1840,2,45603,1283317
6058,2024-05-20,1840,3,44645,740409
6059,2024-05-20,1840,4,45385,69965
6060,2024-05-20,1840,5,42381,1222266
6061,2024-05-20,1840,6,46041,757787
6062,2024-05-20,1840,7,44733,612103
6063,2024-05-20,1840,8,45078,321855
6064,2024-05-20,1840,9,44194,683623
6065,2024-05-20,1850,0,44904,1005089
6066,2024-05-20,1850,1,44930,75724
6067,2024-05-20,1850,2,31670,114249
6068,2024-05-20,1850,3,1443,0
6069,2024-05-20,1850,4,639,0
6070,2024-05-20,1850,5,1157,0
6071,2024-05-20,1850,6,1517,0
6072,2024-05-20,1850,7,900,0
6073,2024-05-20,1850,8,1096,0
6074,2024-05-20,1850,9,1181,0
6075,2024-05-20,1900,0,800,0
6076,2024-05-20,1900,1,762,0
6077,2024-05-20,1900,2,563,0
6078,2024-05-20,1900,3,1081,0
6079,2024-05-20,1900,4,821,0
6080,2024-05-20,1900,5,885,0
6081,2024-05-20,1900,6,1421,0
6082,2024-05-20,1900,7,759,0
6083,2024-05-20,1900,8,616,0
6084,2024-05-20,1900,9,565,0
6085,2024-05-20,1910,0,671,0
6086,2024-05-20,1910,1,668,0
6087,2024-05-20,1910,2,1095,0
6088,2024-05-20,1910,3,830,0
6089,2024-05-20,1910,4,659,0
6090,2024-05-20,1910,5,784,0
6091,2024-05-20,1910,6,1276,0
6092,2024-05-20,1910,7,879,0
6093,2024-05-20,1910,8,889,0
6094,2024-05-20,1910,9,675,0
6095,2024-05-20,1920,0,560,371788
6096,2024-05-20,1920,1,592,0
6097,2024-05-20,1920,2,791,0
6098,2024-05-20,1920,3,4676,0
6099,2024-05-20,1920,4,8280,0
6100,2024-05-20,1920,5,8177,0
6101,2024-05-20,1920,6,54333,39066
6102,2024-05-20,1920,7,44292,903788
6103,2024-05-20,1920,8,38799,2706854
6104,2024-05-20,1920,9,48467,548316
6105,2024-05-20,1930,0,42410,1366775
6106,2024-05-20,1930,1,36714,106663
6107,2024-05-20,1930,2,52986,777802
6108,2024-05-20,1930,3,44379,310780
6109,2024-05-20,1930,4,39687,549198
6110,2024-05-20,1930,5,46913,185430
6111,2024-05-20,1930,6,18221,0
6112,2024-05-20,1930,7,14170,0
6113,2024-05-20,1930,8,59451,381491
6114,2024-05-20,1930,9,43374,44410
6115,2024-05-20,1940,0,43618,183951
6116,2024-05-20,1940,1,39737,768619
6117,2024-05-20,1940,2,45866,281817
6118,2024-05-20,1940,3,40935,5190
6119,2024-05-20,1940,4,35875,70829
6120,2024-05-20,1940,5,16241,0
6121,2024-05-20,1940,6,22736,0
6122,2024-05-20,1940,7,38416,0
6123,2024-05-20,1940,8,58849,1911225
6124,2024-05-20,1940,9,15103,34483
6125,2024-05-20,1950,0,27468,0
6126,2024-05-20,1950,1,2070,0
6127,2024-05-20,1950,2,1661,0
6128,2024-05-20,1950,3,2905,0
6129,2024-05-20,1950,4,5427,0
6130,2024-05-20,1950,5,1337,0
6131,2024-05-20,1950,6,1677,0
6132,2024-05-20,1950,7,2049,0
6133,2024-05-20,1950,8,1303,0
6134,2024-05-20,1950,9,1506,0
6135,2024-05-20,2000,0,1423,0
6136,2024-05-20,2000,1,1578,0
6137,2024-05-20,2000,2,1442,0
6138,2024-05-20,2000,3,1858,0
6139,2024-05-20,2000,4,1307,0
6140,2024-05-20,2000,5,1694,0
6141,2024-05-20,2000,6,1985,0
6142,2024-05-20,2000,7,2287,0
6143,2024-05-20,2000,8,2108,0
6144,2024-05-20,2000,9,2260,0
6145,2024-05-20,2010,0,2358,0
6146,2024-05-20,2010,1,2059,0
6147,2024-05-20,2010,2,1942,0
6148,2024-05-20,2010,3,2176,0
6149,2024-05-20,2010,4,2302,0
6150,2024-05-20,2010,5,1747,0
6151,2024-05-20,2010,6,2062,0
6152,2024-05-20,2010,7,1754,0
6153,2024-05-20,2010,8,2166,0
6154,2024-05-20,2010,9,2133,0
6155,2024-05-20,2020,0,2560,0
6156,2024-05-20,2020,1,3308,0
6157,2024-05-20,2020,2,2143,0
6158,2024-05-20,2020,3,2324,0
6159,2024-05-20,2020,4,2492,0
6160,2024-05-20,2020,5,2676,0
6161,2024-05-20,2020,6,2653,0
6162,2024-05-20,2020,7,3495,0
6163,2024-05-20,2020,8,11172,0
6164,2024-05-20,2020,9,46477,15575
6165,2024-05-20,2030,0,45062,138495
6166,2024-05-20,2030,1,45216,231438
6167,2024-05-20,2030,2,44117,71660
6168,2024-05-20,2030,3,45044,383081
6169,2024-05-20,2030,4,43846,1522387
6170,2024-05-20,2030,5,41158,557791
6171,2024-05-20,2030,6,43740,887722
6172,2024-05-20,2030,7,43510,1206693
6173,2024-05-20,2030,8,45147,875335
6174,2024-05-20,2030,9,42634,1571682
6175,2024-05-20,2040,0,45651,720974
6176,2024-05-20,2040,1,44260,573092
6177,2024-05-20,2040,2,44733,617225
6178,2024-05-20,2040,3,20098,162860
6179,2024-05-20,2040,4,5241,0
6180,2024-05-20,2040,5,4631,0
6181,2024-05-20,2040,6,4480,0
6182,2024-05-20,2040,7,5569,0
6183,2024-05-20,2040,8,5145,0
6184,2024-05-20,2040,9,4810,0
6185,2024-05-20,2050,0,6130,0
6186,2024-05-20,2050,1,5156,0
6187,2024-05-20,2050,2,5175,0
6188,2024-05-20,2050,3,5382,0
6189,2024-05-20,2050,4,4343,0
6190,2024-05-20,2050,5,4305,0
6191,2024-05-20,2050,6,3974,0
6192,2024-05-20,2050,7,4282,0
6193,2024-05-20,2050,8,3651,0
6194,2024-05-20,2050,9,3492,0
6195,2024-05-20,2100,0,3696,0
6196,2024-05-20,2100,1,3971,0
6197,2024-05-20,2100,2,3214,0
6198,2024-05-20,2100,3,3321,0
6199,2024-05-20,2100,4,3517,0
6200,2024-05-20,2100,5,3874,0
6201,2024-05-20,2100,6,3538,0
6202,2024-05-20,2100,7,3423,0
6203,2024-05-20,2100,8,3976,0
6204,2024-05-20,2100,9,3891,0
6205,2024-05-20,2110,0,3603,0
6206,2024-05-20,2110,1,4416,0
6207,2024-05-20,2110,2,4103,0
6208,2024-05-20,2110,3,4044,0
6209,2024-05-20,2110,4,3908,0
6210,2024-05-20,2110,5,4150,0
6211,2024-05-20,2110,6,4099,0
6212,2024-05-20,2110,7,4555,0
6213,2024-05-20,2110,8,4760,0
6214,2024-05-20,2110,9,10572,0
6215,2024-05-20,2120,0,57925,90792
6216,2024-05-20,2120,1,12860,44853
6217,2024-05-20,2120,2,6499,0
6218,2024-05-20,2120,3,10449,0
6219,2024-05-20,2120,4,60568,221215
6220,2024-05-20,2120,5,44871,293589
6221,2024-05-20,2120,6,44682,524445
6222,2024-05-20,2120,7,44085,1111802
6223,2024-05-20,2120,8,44205,1782254
6224,2024-05-20,2120,9,43531,1715011
6225,2024-05-20,2130,0,38445,2087436
6226,2024-05-20,2130,1,44520,1571658
6227,2024-05-20,2130,2,45278,1179305
6228,2024-05-20,2130,3,44899,472580
6229,2024-05-20,2130,4,43544,1521024
6230,2024-05-20,2130,5,42362,2078530
6231,2024-05-20,2130,6,45538,653467
6232,2024-05-20,2130,7,43911,1137352
6233,2024-05-20,2130,8,44157,1165493
6234,2024-05-20,2130,9,42271,1770913
6235,2024-05-20,2140,0,43195,2112545
6236,2024-05-20,2140,1,42263,1382863
6237,2024-05-20,2140,2,44468,1161597
6238,2024-05-20,2140,3,43696,1403610
6239,2024-05-20,2140,4,42780,1065771
6240,2024-05-20,2140,5,42280,1038450
6241,2024-05-20,2140,6,44013,1210540
6242,2024-05-20,2140,7,43658,1654149
6243,2024-05-20,2140,8,43751,2315139
6244,2024-05-20,2140,9,44484,696606
6245,2024-05-20,2150,0,44226,1232606
6246,2024-05-20,2150,1,37022,2186328
6247,2024-05-20,2150,2,46005,1535560
6248,2024-05-20,2150,3,43736,1015105
6249,2024-05-20,2150,4,44798,856142
6250,2024-05-20,2150,5,45006,1132361
6251,2024-05-20,2150,6,44637,1135938
6252,2024-05-20,2150,7,41244,1611771
6253,2024-05-20,2150,8,44143,2024356
6254,2024-05-20,2150,9,44450,1353171
6255,2024-05-20,2200,0,45126,793679
6256,2024-05-20,2200,1,42909,1762295
6257,2024-05-20,2200,2,42798,1888185
6258,2024-05-20,2200,3,45000,1352007
6259,2024-05-20,2200,4,26429,405760
6260,2024-05-20,2200,5,2773,0
6261,2024-05-20,2200,6,2153,0
6262,2024-05-20,2200,7,2832,0
6263,2024-05-20,2200,8,1829,0
6264,2024-05-20,2200,9,1547,0
6265,2024-05-20,2210,0,2017,0
6266,2024-05-20,2210,1,1828,0
6267,2024-05-20,2210,2,1864,0
6268,2024-05-20,2210,3,2219,0
6269,2024-05-20,2210,4,1691,0
6270,2024-05-20,2210,5,2152,0
6271,2024-05-20,2210,6,1897,0
6272,2024-05-20,2210,7,2072,0
6273,2024-05-20,2210,8,1581,0
6274,2024-05-20,2210,9,1528,0
6275,2024-05-20,2220,0,1474,0
6276,2024-05-20,2220,1,1621,0
6277,2024-05-20,2220,2,4102,0
6278,2024-05-20,2220,3,1081,0
6279,2024-05-20,2220,4,1132,0
6280,2024-05-20,2220,5,999,0
6281,2024-05-20,2220,6,1948,0
6282,2024-05-20,2220,7,1424,0
6283,2024-05-20,2220,8,1193,0
6284,2024-05-20,2220,9,1339,0
6285,2024-05-20,2230,0,1771,0
6286,2024-05-20,2230,1,1338,0
6287,2024-05-20,2230,2,7855,0
6288,2024-05-20,2230,3,3471,0
6289,2024-05-20,2230,4,1213,0
6290,2024-05-20,2230,5,1183,0
6291,2024-05-20,2230,6,1376,0
6292,2024-05-20,2230,7,4835,0
6293,2024-05-20,2230,8,3200,0
6294,2024-05-20,2230,9,1966,0
6295,2024-05-20,2240,0,1975,528409
6296,2024-05-20,2240,1,2068,0
6297,2024-05-20,2240,2,2806,0
6298,2024-05-20,2240,3,47284,301260
6299,2024-05-20,2240,4,45257,470546
6300,2024-05-20,2240,5,40076,2814475
6301,2024-05-20,2240,6,44482,2503134
6302,2024-05-20,2240,7,38931,2163392
6303,2024-05-20,2240,8,45109,2303364
6304,2024-05-20,2240,9,40777,2743642
6305,2024-05-20,2250,0,41563,3871499
6306,2024-05-20,2250,1,41447,2603451
6307,2024-05-20,2250,2,41410,3441841
6308,2024-05-20,2250,3,43547,1947682
6309,2024-05-20,2250,4,44108,1553242
6310,2024-05-20,2250,5,42005,2004213
6311,2024-05-20,2250,6,44239,1624941
6312,2024-05-20,2250,7,44629,1655719
6313,2024-05-20,2250,8,42764,2175800
6314,2024-05-20,2250,9,43360,2071005
6315,2024-05-20,2300,0,41960,3764817
6316,2024-05-20,2300,1,42906,1757183
6317,2024-05-20,2300,2,40647,2354112
6318,2024-05-20,2300,3,41612,2867609
6319,2024-05-20,2300,4,41578,2354097
6320,2024-05-20,2300,5,44710,2084957
6321,2024-05-20,2300,6,40699,2788390
6322,2024-05-20,2300,7,43675,2475007
6323,2024-05-20,2300,8,40071,2612499
6324,2024-05-20,2300,9,39746,2484048
6325,2024-05-20,2310,0,42849,2651125
6326,2024-05-20,2310,1,44361,1790758
6327,2024-05-20,2310,2,17682,99324
6328,2024-05-20,2310,3,4105,0
6329,2024-05-20,2310,4,3098,0
6330,2024-05-20,2310,5,1758,0
6331,2024-05-20,2310,6,3428,0
6332,2024-05-20,2310,7,2713,0
6333,2024-05-20,2310,8,3237,0
6334,2024-05-20,2310,9,1721,0
6335,2024-05-20,2320,0,1832,0
6336,2024-05-20,2320,1,2316,0
6337,2024-05-20,2320,2,2425,0
6338,2024-05-20,2320,3,2315,0
6339,2024-05-20,2320,4,1750,0
6340,2024-05-20,2320,5,1865,0
6341,2024-05-20,2320,6,2464,0
6342,2024-05-20,2320,7,1742,0
6343,2024-05-20,2320,8,1663,0
6344,2024-05-20,2320,9,2035,0
6345,2024-05-20,2330,0,1849,0
6346,2024-05-20,2330,1,1815,0
6347,2024-05-20,2330,2,1654,0
6348,2024-05-20,2330,3,1959,0
6349,2024-05-20,2330,4,1780,0
6350,2024-05-20,2330,5,1804,0
6351,2024-05-20,2330,6,1821,0
6352,2024-05-20,2330,7,1862,0
6353,2024-05-20,2330,8,1853,0
6354,2024-05-20,2330,9,1910,0
6355,2024-05-20,2340,0,1675,0
6356,2024-05-20,2340,1,1606,0
6357,2024-05-20,2340,2,1477,0
6358,2024-05-20,2340,3,1583,0
6359,2024-05-20,2340,4,1412,0
6360,2024-05-20,2340,5,1673,0
6361,2024-05-20,2340,6,3733,0
6362,2024-05-20,2340,7,1567,0
6363,2024-05-20,2340,8,1674,0
6364,2024-05-20,2340,9,1510,0
6365,2024-05-20,2350,0,1636,210817
6366,2024-05-20,2350,1,3800,0
6367,2024-05-20,2350,2,29907,0
6368,2024-05-20,2350,3,51139,76275
6369,2024-05-20,2350,4,44192,1012553
6370,2024-05-20,2350,5,41732,2403774
6371,2024-05-20,2350,6,44402,1785721
6372,2024-05-20,2350,7,40105,1503948
6373,2024-05-20,2350,8,46313,1031241
6374,2024-05-20,2350,9,42967,1194039
6375,2024-05-21,0000,0,45853,757517
6376,2024-05-21,0000,1,45960,94497
6377,2024-05-21,0000,2,44087,250734
6378,2024-05-21,0000,3,44740,870140
6379,2024-05-21,0000,4,45515,792102
6380,2024-05-21,0000,5,44393,541953
6381,2024-05-21,0000,6,44669,1220892
6382,2024-05-21,0000,7,43735,914337
6383,2024-05-21,0000,8,43778,1329504
6384,2024-05-21,0000,9,45323,653754
6385,2024-05-21,0010,0,42491,1079644
6386,2024-05-21,0010,1,46254,753692
6387,2024-05-21,0010,2,45299,350687
6388,2024-05-21,0010,3,44739,809199
6389,2024-05-21,0010,4,44910,206944
6390,2024-05-21,0010,5,41745,2115509
6391,2024-05-21,0010,6,45457,1154964
6392,2024-05-21,0010,7,44459,609253
6393,2024-05-21,0010,8,44313,792798
6394,2024-05-21,0010,9,44399,94143
6395,2024-05-21,0020,0,45018,879378
6396,2024-05-21,0020,1,44340,1126107
6397,2024-05-21,0020,2,45102,526740
6398,2024-05-21,0020,3,44165,96550
6399,2024-05-21,0020,4,45265,460034
6400,2024-05-21,0020,5,43419,1404264
6401,2024-05-21,0020,6,43975,1204367
6402,2024-05-21,0020,7,44171,1430946
6403,2024-05-21,0020,8,44435,640870
6404,2024-05-21,0020,9,44085,610310
6405,2024-05-21,0030,0,44895,492776
6406,2024-05-21,0030,1,36641,284909
6407,2024-05-21,0030,2,2814,0
6408,2024-05-21,0030,3,1966,0
6409,2024-05-21,0030,4,3332,0
6410,2024-05-21,0030,5,3014,0
6411,2024-05-21,0030,6,3204,0
6412,2024-05-21,0030,7,2273,0
6413,2024-05-21,0030,8,2552,0
6414,2024-05-21,0030,9,1835,0
6415,2024-05-21,0040,0,2004,0
6416,2024-05-21,0040,1,2222,0
6417,2024-05-21,0040,2,2021,0
6418,2024-05-21,0040,3,1921,0
6419,2024-05-21,0040,4,1755,0
6420,2024-05-21,0040,5,2769,0
6421,2024-05-21,0040,6,2638,0
6422,2024-05-21,0040,7,1780,0
6423,2024-05-21,0040,8,1956,0
6424,2024-05-21,0040,9,2112,0
6425,2024-05-21,0050,0,1773,0
6426,2024-05-21,0050,1,2303,0
6427,2024-05-21,0050,2,1659,0
6428,2024-05-21,0050,3,3324,0
6429,2024-05-21,0050,4,1835,0
6430,2024-05-21,0050,5,2691,0
6431,2024-05-21,0050,6,2397,0
6432,2024-05-21,0050,7,1943,0
6433,2024-05-21,0050,8,1926,0
6434,2024-05-21,0050,9,1890,0
6435,2024-05-21,0100,0,1888,0
6436,2024-05-21,0100,1,1784,0
6437,2024-05-21,0100,2,1801,0
6438,2024-05-21,0100,3,2077,0
6439,2024-05-21,0100,4,1777,0
6440,2024-05-21,0100,5,1676,0
6441,2024-05-21,0100,6,1958,0
6442,2024-05-21,0100,7,1905,0
6443,2024-05-21,0100,8,2219,0
6444,2024-05-21,0100,9,2284,0
6445,2024-05-21,0110,0,43796,375444
6446,2024-05-21,0110,1,44320,697895
6447,2024-05-21,0110,2,43129,1447250
6448,2024-05-21,0110,3,43515,1472115
6449,2024-05-21,0110,4,45537,489383
6450,2024-05-21,0110,5,41778,2416413
6451,2024-05-21,0110,6,43249,1515310
6452,2024-05-21,0110,7,44795,1170417
6453,2024-05-21,0110,8,42729,1469086
6454,2024-05-21,0110,9,45576,640585
6455,2024-05-21,0120,0,12288,470
6456,2024-05-21,0120,1,2587,0
6457,2024-05-21,0120,2,2969,0
6458,2024-05-21,0120,3,2424,0
6459,2024-05-21,0120,4,2237,0
6460,2024-05-21,0120,5,2557,0
6461,2024-05-21,0120,6,2316,0
6462,2024-05-21,0120,7,2239,0
6463,2024-05-21,0120,8,2385,0
6464,2024-05-21,0120,9,1999,0
6465,2024-05-21,0130,0,2189,0
6466,2024-05-21,0130,1,2229,0
6467,2024-05-21,0130,2,2520,0
6468,2024-05-21,0130,3,2439,0
6469,2024-05-21,0130,4,2947,0
6470,2024-05-21,0130,5,2185,0
6471,2024-05-21,0130,6,3646,0
6472,2024-05-21,0130,7,2031,0
6473,2024-05-21,0130,8,2310,0
6474,2024-05-21,0130,9,2228,0
6475,2024-05-21,0140,0,2222,0
6476,2024-05-21,0140,1,2619,0
6477,2024-05-21,0140,2,2621,0
6478,2024-05-21,0140,3,2525,0
6479,2024-05-21,0140,4,1985,0
6480,2024-05-21,0140,5,1766,0
6481,2024-05-21,0140,6,1716,0
6482,2024-05-21,0140,7,1842,0
6483,2024-05-21,0140,8,2088,0
6484,2024-05-21,0140,9,1799,0
6485,2024-05-21,0150,0,1839,0
6486,2024-05-21,0150,1,1829,0
6487,2024-05-21,0150,2,2163,0
6488,2024-05-21,0150,3,2036,0
6489,2024-05-21,0150,4,2043,0
6490,2024-05-21,0150,5,1751,0
6491,2024-05-21,0150,6,1862,0
6492,2024-05-21,0150,7,2524,0
6493,2024-05-21,0150,8,2691,0
6494,2024-05-21,0150,9,11207,0
6495,2024-05-21,0200,0,37811,131993
6496,2024-05-21,0200,1,54280,675876
6497,2024-05-21,0200,2,45056,694341
6498,2024-05-21,0200,3,43595,1047551
6499,2024-05-21,0200,4,44743,1428506
6500,2024-05-21,0200,5,45038,1029983
6501,2024-05-21,0200,6,45381,572976
6502,2024-05-21,0200,7,44498,798537
6503,2024-05-21,0200,8,45024,456843
6504,2024-05-21,0200,9,44694,1190394
6505,2024-05-21,0210,0,44924,1296108
6506,2024-05-21,0210,1,44634,1318152
6507,2024-05-21,0210,2,44122,1272840
6508,2024-05-21,0210,3,42046,1516483
6509,2024-05-21,0210,4,47323,1147127
6510,2024-05-21,0210,5,43888,1669741
6511,2024-05-21,0210,6,42662,1573775
6512,2024-05-21,0210,7,45141,1557089
6513,2024-05-21,0210,8,44530,1360978
6514,2024-05-21,0210,9,44132,962172
6515,2024-05-21,0220,0,38155,611411
6516,2024-05-21,0220,1,5763,0
6517,2024-05-21,0220,2,3547,0
6518,2024-05-21,0220,3,4337,0
6519,2024-05-21,0220,4,4589,0
6520,2024-05-21,0220,5,5003,0
6521,2024-05-21,0220,6,5079,0
6522,2024-05-21,0220,7,3695,0
6523,2024-05-21,0220,8,4068,0
6524,2024-05-21,0220,9,3843,0
6525,2024-05-21,0230,0,3730,0
6526,2024-05-21,0230,1,4005,0
6527,2024-05-21,0230,2,4208,0
6528,2024-05-21,0230,3,3722,0
6529,2024-05-21,0230,4,3871,0
6530,2024-05-21,0230,5,3807,0
6531,2024-05-21,0230,6,3846,0
6532,2024-05-21,0230,7,3252,0
6533,2024-05-21,0230,8,5620,0
6534,2024-05-21,0230,9,3508,0
6535,2024-05-21,0240,0,3585,0
6536,2024-05-21,0240,1,3488,0
6537,2024-05-21,0240,2,3631,0
6538,2024-05-21,0240,3,3480,0
6539,2024-05-21,0240,4,3254,0
6540,2024-05-21,0240,5,3665,0
6541,2024-05-21,0240,6,3346,0
6542,2024-05-21,0240,7,3195,0
6543,2024-05-21,0240,8,3179,0
6544,2024-05-21,0240,9,3606,0
6545,2024-05-21,0250,0,3968,0
6546,2024-05-21,0250,1,3080,0
6547,2024-05-21,0250,2,3382,0
6548,2024-05-21,0250,3,3870,0
6549,2024-05-21,0250,4,3603,0
6550,2024-05-21,0250,5,3936,0
6551,2024-05-21,0250,6,3343,0
6552,2024-05-21,0250,7,3888,0
6553,2024-05-21,0250,8,3538,0
6554,2024-05-21,0250,9,3310,0
6555,2024-05-21,0300,0,3790,199198
6556,2024-05-21,0300,1,41415,138198
6557,2024-05-21,0300,2,44257,1048571
6558,2024-05-21,0300,3,40669,2300403
6559,2024-05-21,0300,4,44447,2479172
6560,2024-05-21,0300,5,44601,1539238
6561,2024-05-21,0300,6,14521,35642
6562,2024-05-21,0300,7,3822,0
6563,2024-05-21,0300,8,4089,0
6564,2024-05-21,0300,9,3678,0
6565,2024-05-21,0310,0,3499,0
6566,2024-05-21,0310,1,4127,0
6567,2024-05-21,0310,2,3358,0
6568,2024-05-21,0310,3,3236,0
6569,2024-05-21,0310,4,3545,0
6570,2024-05-21,0310,5,3333,0
6571,2024-05-21,0310,6,5567,0
6572,2024-05-21,0310,7,3777,0
6573,2024-05-21,0310,8,3610,0
6574,2024-05-21,0310,9,3277,0
6575,2024-05-21,0320,0,3296,0
6576,2024-05-21,0320,1,3253,0
6577,2024-05-21,0320,2,3427,0
6578,2024-05-21,0320,3,3248,0
6579,2024-05-21,0320,4,3382,0
6580,2024-05-21,0320,5,3740,0
6581,2024-05-21,0320,6,3467,0
6582,2024-05-21,0320,7,3673,0
6583,2024-05-21,0320,8,3711,0
6584,2024-05-21,0320,9,3647,0
6585,2024-05-21,0330,0,3276,0
6586,2024-05-21,0330,1,4054,0
6587,2024-05-21,0330,2,3652,0
6588,2024-05-21,0330,3,2958,0
6589,2024-05-21,0330,4,3635,0
6590,2024-05-21,0330,5,3134,0
6591,2024-05-21,0330,6,5339,0
6592,2024-05-21,0330,7,3688,0
6593,2024-05-21,0330,8,3405,0
6594,2024-05-21,0330,9,3206,0
6595,2024-05-21,0340,0,2996,62763
6596,2024-05-21,0340,1,3381,0
6597,2024-05-21,0340,2,3593,0
6598,2024-05-21,0340,3,3208,0
6599,2024-05-21,0340,4,3558,0
6600,2024-05-21,0340,5,45393,697972
6601,2024-05-21,0340,6,44574,1523778
6602,2024-05-21,0340,7,41513,909569
6603,2024-05-21,0340,8,8654,0
6604,2024-05-21,0340,9,19371,0
6605,2024-05-21,0350,0,52377,986595
6606,2024-05-21,0350,1,40763,2588328
6607,2024-05-21,0350,2,45695,1582219
6608,2024-05-21,0350,3,40747,2432922
6609,2024-05-21,0350,4,45276,1498461
6610,2024-05-21,0350,5,43089,1961380
6611,2024-05-21,0350,6,44776,1099600
6612,2024-05-21,0350,7,45182,411321
6613,2024-05-21,0350,8,31727,76316
6614,2024-05-21,0350,9,6553,0
6615,2024-05-21,0400,0,3675,0
6616,2024-05-21,0400,1,3502,0
6617,2024-05-21,0400,2,3752,0
6618,2024-05-21,0400,3,5139,0
6619,2024-05-21,0400,4,4586,0
6620,2024-05-21,0400,5,4788,0
6621,2024-05-21,0400,6,4769,0
6622,2024-05-21,0400,7,4352,0
6623,2024-05-21,0400,8,4385,0
6624,2024-05-21,0400,9,5518,0
6625,2024-05-21,0410,0,4724,0
6626,2024-05-21,0410,1,4102,0
6627,2024-05-21,0410,2,4142,0
6628,2024-05-21,0410,3,4181,0
6629,2024-05-21,0410,4,4676,0
6630,2024-05-21,0410,5,5325,0
6631,2024-05-21,0410,6,3943,0
6632,2024-05-21,0410,7,3976,0
6633,2024-05-21,0410,8,4079,0
